"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","balance"
"2747",40,"management","married","unknown","no","no","no","telephone","may","fri",97,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",6
"2748",40,"management","married","unknown","no","no","no","telephone","may","fri",97,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",419
"2749",40,"management","married","unknown","no","no","no","telephone","may","fri",97,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no",3165
"2750",40,"management","married","unknown","no","yes","no","cellular","nov","thu",165,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no",6
"2751",40,"management","married","unknown","no","yes","no","cellular","nov","thu",165,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no",419
"2752",40,"management","married","unknown","no","yes","no","cellular","nov","thu",165,1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no",3165
"2753",40,"management","married","unknown","no","yes","no","telephone","jun","fri",170,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",6
"2754",40,"management","married","unknown","no","yes","no","telephone","jun","fri",170,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",419
"2755",40,"management","married","unknown","no","yes","no","telephone","jun","fri",170,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",3165
"2756",40,"services","divorced","unknown","no","yes","yes","telephone","jun","wed",26,29,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",5847
"2757",40,"services","divorced","unknown","no","yes","yes","telephone","jun","wed",26,29,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no",4384
"2758",40,"services","married","unknown","no","yes","no","telephone","jun","tue",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",0
"2759",40,"services","married","unknown","no","yes","no","telephone","jun","tue",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",-516
"2760",40,"services","married","unknown","no","yes","no","telephone","jun","tue",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",4075
"2761",40,"services","married","unknown","no","yes","no","telephone","jun","tue",71,2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no",88
"2762",40,"technician","single","unknown","no","yes","no","telephone","jul","wed",145,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",3652
"2763",40,"technician","single","unknown","no","yes","no","telephone","jul","wed",145,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",-5
"2764",40,"unknown","married","unknown","no","yes","yes","cellular","jul","thu",67,6,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no",35
"2765",41,"admin.","married","unknown","no","no","no","cellular","jul","thu",277,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no",488
"2766",41,"admin.","married","unknown","no","no","no","cellular","sep","wed",845,1,7,3,"success",-1.1,94.199,-37.5,0.886,4963.6,"yes",488
"2767",41,"admin.","married","unknown","no","yes","no","cellular","sep","thu",228,1,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"no",488
"2768",41,"admin.","single","unknown","no","yes","yes","telephone","may","mon",1111,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",350
"2769",41,"admin.","single","unknown","no","yes","yes","telephone","may","mon",1111,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes",419
"2770",41,"admin.","single","unknown","no","yes","no","telephone","may","thu",103,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",350
"2771",41,"admin.","single","unknown","no","yes","no","telephone","may","thu",103,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no",419
"2772",41,"blue-collar","divorced","unknown","no","yes","no","telephone","jul","tue",351,11,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",19
"2773",41,"blue-collar","divorced","unknown","no","yes","no","cellular","jul","tue",242,7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no",19
"2774",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",402
"2775",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",402
"2776",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",1402
"2777",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",31
"2778",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",225
"2779",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",2113
"2780",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",1057
"2781",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",732
"2782",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",665
"2783",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",2361
"2784",41,"blue-collar","married","unknown","no","no","no","telephone","jun","mon",424,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no",0
"2785",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",402
"2786",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",402
"2787",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",1402
"2788",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",31
"2789",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",225
"2790",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",2113
"2791",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",1057
"2792",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",732
"2793",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",665
"2794",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",2361
"2795",41,"blue-collar","married","unknown","no","no","no","telephone","jul","tue",529,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no",0
"2796",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",402
"2797",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",402
"2798",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",1402
"2799",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",31
"2800",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",225
"2801",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",2113
"2802",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",1057
"2803",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",732
"2804",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",665
"2805",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",2361
"2806",41,"blue-collar","married","unknown","no","no","yes","cellular","may","thu",373,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no",0
"2807",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2808",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2809",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1402
"2810",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",31
"2811",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",225
"2812",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2113
"2813",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1057
"2814",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",732
"2815",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",665
"2816",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2361
"2817",41,"blue-collar","married","unknown","no","no","no","cellular","jul","tue",89,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2818",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2819",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2820",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1402
"2821",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",31
"2822",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",225
"2823",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2113
"2824",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1057
"2825",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",732
"2826",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",665
"2827",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2361
"2828",41,"blue-collar","married","unknown","no","yes","yes","cellular","jul","tue",301,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2829",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",402
"2830",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",402
"2831",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",1402
"2832",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",31
"2833",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",225
"2834",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",2113
"2835",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",1057
"2836",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",732
"2837",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",665
"2838",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",2361
"2839",41,"blue-collar","married","unknown","no","no","no","cellular","jul","mon",226,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no",0
"2840",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",402
"2841",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",402
"2842",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",1402
"2843",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",31
"2844",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",225
"2845",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",2113
"2846",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",1057
"2847",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",732
"2848",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",665
"2849",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",2361
"2850",41,"blue-collar","married","unknown","no","yes","yes","cellular","may","wed",612,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no",0
"2851",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2852",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2853",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1402
"2854",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",31
"2855",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",225
"2856",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2113
"2857",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1057
"2858",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",732
"2859",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",665
"2860",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2361
"2861",41,"blue-collar","married","unknown","no","yes","no","cellular","jul","tue",158,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",0
"2862",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2863",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",402
"2864",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1402
"2865",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",31
"2866",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",225
"2867",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2113
"2868",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",1057
"2869",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",732
"2870",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",665
"2871",41,"blue-collar","married","unknown","no","no","yes","cellular","jul","tue",161,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no",2361
